image_name,image_id,object_id,class_number,class_name,y_min,x_min,y_max,x_max,f1,f2,y_min_sqrt,x_min_sqrt,y_max_sqrt,x_max_sqrt,prediction_sqrt,prediction,distance
1622212207.361569.jpg,135,727,1,person,129,452,309,535,41.5,90,11.36,21.26,17.58,23.13,0.95,0.89,196
1622212207.361569.jpg,135,728,1,person,3,1,475,111,55,236,1.73,1.00,21.79,10.54,0.67,0.45,90
1623702058.3744962.png,136,526,1,person,242,294,278,308,7,18,15.56,17.15,16.67,17.55,0.88,0.77,250
1623702058.3744962.png,136,527,1,person,237,383,277,396,6.5,20,15.39,19.57,16.64,19.90,0.85,0.72,250
1622212326.5605736.jpg,136,730,1,person,79,304,357,434,65,139,8.89,17.44,18.89,20.83,0.97,0.94,105
1622212326.5605736.jpg,136,732,1,person,180,626,216,639,6.5,18,13.42,25.02,14.70,25.28,0.72,0.51,250
1623701105.1284053.png,137,528,1,person,208,340,308,386,23,50,14.42,18.44,17.55,19.65,0.95,0.89,250
1623701105.1284053.png,137,531,1,person,204,61,333,96,17.5,64.5,14.28,7.81,18.25,9.80,0.85,0.73,250
1622212312.0752993.jpg,137,737,1,person,15,343,431,474,65.5,208,3.87,18.52,20.76,21.77,0.94,0.89,82
1622212312.0752993.jpg,137,738,1,person,27,523,390,640,58.5,181.5,5.20,22.87,19.75,25.30,0.94,0.89,104
1622212312.0752993.jpg,137,739,1,person,90,187,434,348,80.5,172,9.49,13.67,20.83,18.65,0.94,0.88,82
1622212312.0752993.jpg,137,740,1,person,141,121,307,194,36.5,83,11.87,11.00,17.52,13.93,0.90,0.81,150
1622212312.0752993.jpg,137,741,1,person,93,166,363,243,38.5,135,9.64,12.88,19.05,15.59,0.72,0.52,110
1623701808.7032156.png,138,534,1,person,232,384,283,402,9,25.5,15.23,19.60,16.82,20.05,0.86,0.74,250
1623701808.7032156.png,138,535,1,person,236,240,290,258,9,27,15.36,15.49,17.03,16.06,0.85,0.72,250
1622212338.3450756.jpg,138,748,1,person,162,364,225,403,19.5,31.5,12.73,19.08,15.00,20.07,0.68,0.46,250
1622212338.3450756.jpg,138,750,1,person,24,554,367,639,42.5,171.5,4.90,23.54,19.16,25.28,0.61,0.37,90
1623700876.859088.png,139,538,1,person,99,401,404,494,46.5,152.5,9.95,20.02,20.10,22.23,0.89,0.79,120
1622212317.5466104.jpg,139,751,1,person,8,460,476,640,90,234,2.83,21.45,21.82,25.30,0.96,0.93,68
1622212317.5466104.jpg,139,752,1,person,44,219,372,320,50.5,164,6.63,14.80,19.29,17.89,0.96,0.92,102
1622212317.5466104.jpg,139,753,1,person,35,281,407,424,71.5,186,5.92,16.76,20.17,20.59,0.90,0.81,85
1622212317.5466104.jpg,139,758,1,person,208,0,461,106,53,126.5,14.42,0.00,21.47,10.30,0.65,0.42,104
1622212317.5466104.jpg,139,761,1,person,192,396,312,446,25,60,13.86,19.90,17.66,21.12,0.55,0.31,124
1623702167.271211.png,140,539,1,person,213,353,305,400,23.5,46,14.59,18.79,17.46,20.00,0.96,0.91,250
1623702167.271211.png,140,540,1,person,223,268,300,294,13,38.5,14.93,16.37,17.32,17.15,0.93,0.87,250
1622212150.197827.jpg,140,762,1,person,0,44,476,366,161,238,0.00,6.63,21.82,19.13,0.97,0.95,60
1623701100.5956209.png,141,543,1,person,202,44,334,99,27.5,66,14.21,6.63,18.28,9.95,0.94,0.88,250
1623701100.5956209.png,141,545,1,person,199,471,306,522,25.5,53.5,14.11,21.70,17.49,22.85,0.91,0.82,250
1622212148.6849113.jpg,141,763,1,person,0,417,479,640,111.5,239.5,0.00,20.42,21.89,25.30,0.98,0.95,60
1622212148.6849113.jpg,141,764,1,person,142,441,290,476,17.5,74,11.92,21.00,17.03,21.82,0.67,0.45,236
1623701638.2371511.png,142,548,1,person,224,257,301,295,19,38.5,14.97,16.03,17.35,17.18,0.93,0.86,250
1623701638.2371511.png,142,549,1,person,232,309,290,331,11,29,15.23,17.58,17.03,18.19,0.88,0.77,250
1622212128.8004503.jpg,142,765,1,person,118,405,407,634,114.5,144.5,10.86,20.12,20.17,25.18,0.95,0.90,92
1622212128.8004503.jpg,142,766,1,person,108,258,331,325,33.5,111.5,10.39,16.06,18.19,18.03,0.91,0.82,148
1622212128.8004503.jpg,142,767,1,person,150,495,240,570,37.5,45,12.25,22.25,15.49,23.87,0.81,0.66,156
1622212128.8004503.jpg,142,769,1,person,0,0,474,150,75,237,0.00,0.00,21.77,12.25,0.78,0.60,60
1623701659.6189559.png,143,553,1,person,234,250,293,269,9.5,29.5,15.30,15.81,17.12,16.40,0.90,0.81,250
1623701659.6189559.png,143,554,1,person,223,226,299,247,10.5,38,14.93,15.03,17.29,15.72,0.83,0.70,250
1623701794.2363634.png,144,557,1,person,239,247,288,262,7.5,24.5,15.46,15.72,16.97,16.19,0.84,0.71,250
1623701794.2363634.png,144,558,1,person,226,389,285,405,8,29.5,15.03,19.72,16.88,20.12,0.79,0.62,250
1622212170.2552574.jpg,144,773,1,person,45,495,413,640,72.5,184,6.71,22.25,20.32,25.30,0.91,0.83,90
1623701610.9356902.png,145,561,1,person,225,216,300,244,14,37.5,15.00,14.70,17.32,15.62,0.89,0.79,250
1623701610.9356902.png,145,562,1,person,230,336,290,354,9,30,15.17,18.33,17.03,18.81,0.86,0.75,250
1622212198.4090216.jpg,145,775,1,person,41,458,352,548,45,155.5,6.40,21.40,18.76,23.41,0.93,0.86,152
1623701126.1266928.png,146,564,1,person,196,349,317,399,25,60.5,14.00,18.68,17.80,19.97,0.95,0.90,250
1623701126.1266928.png,146,566,1,person,212,276,311,317,20.5,49.5,14.56,16.61,17.64,17.80,0.93,0.86,250
1622212339.395057.jpg,146,778,1,person,165,354,251,395,20.5,43,12.85,18.81,15.84,19.87,0.70,0.50,250
1623701002.638681.png,147,568,1,person,155,252,357,328,38,101,12.45,15.87,18.89,18.11,0.96,0.93,180
1623701002.638681.png,147,569,1,person,182,357,330,422,32.5,74,13.49,18.89,18.17,20.54,0.96,0.91,240
1622212188.5506742.jpg,147,780,1,person,100,589,256,640,25.5,78,10.00,24.27,16.00,25.30,0.84,0.70,194
1623701570.720291.png,148,573,1,person,225,214,301,247,16.5,38,15.00,14.63,17.35,15.72,0.92,0.84,250
1623701570.720291.png,148,575,1,person,224,403,288,424,10.5,32,14.97,20.07,16.97,20.59,0.86,0.75,250
1622212201.4305828.jpg,148,784,1,person,32,160,383,249,44.5,175.5,5.66,12.65,19.57,15.78,0.90,0.81,142
1623701106.0252607.png,149,576,1,person,201,107,329,160,26.5,64,14.18,10.34,18.14,12.65,0.96,0.91,250
1623701106.0252607.png,149,579,1,person,211,274,312,321,23.5,50.5,14.53,16.55,17.66,17.92,0.90,0.81,250
1622212128.064623.jpg,149,787,1,person,120,447,401,640,96.5,140.5,10.95,21.14,20.02,25.30,0.96,0.92,134
1622212128.064623.jpg,149,788,1,person,0,275,477,508,116.5,238.5,0.00,16.58,21.84,22.54,0.89,0.79,60
1622212128.064623.jpg,149,789,1,person,150,528,239,605,38.5,44.5,12.25,22.98,15.46,24.60,0.85,0.72,158
1622212128.064623.jpg,149,792,1,person,250,388,317,421,16.5,33.5,15.81,19.70,17.80,20.52,0.58,0.34,147
1623701597.998219.png,150,580,1,person,217,435,290,465,15,36.5,14.73,20.86,17.03,21.56,0.93,0.87,250
1623701597.998219.png,150,583,1,person,230,214,299,237,11.5,34.5,15.17,14.63,17.29,15.39,0.88,0.78,250
1623701597.998219.png,150,584,1,person,232,297,291,314,8.5,29.5,15.23,17.23,17.06,17.72,0.84,0.70,250
1622212175.3553154.jpg,150,793,1,person,87,228,361,308,40,137,9.33,15.10,19.00,17.55,0.92,0.85,140
1622212175.3553154.jpg,150,794,1,person,0,0,479,170,85,239.5,0.00,0.00,21.89,13.04,0.89,0.79,60
1623700986.0172584.png,151,585,1,person,187,283,333,341,29,73,13.67,16.82,18.25,18.47,0.95,0.90,240
1622212325.0551388.jpg,151,797,1,person,86,374,346,498,62,130,9.27,19.34,18.60,22.32,0.97,0.94,120
1622212325.0551388.jpg,151,799,1,person,0,448,471,639,95.5,235.5,0.00,21.17,21.70,25.28,0.84,0.71,82
1623701597.2448485.png,152,589,1,person,227,188,303,215,13.5,38,15.07,13.71,17.41,14.66,0.91,0.84,250
1623701597.2448485.png,152,590,1,person,231,303,291,324,10.5,30,15.20,17.41,17.06,18.00,0.91,0.83,250
1623701597.2448485.png,152,592,1,person,218,420,287,440,10,34.5,14.76,20.49,16.94,20.98,0.81,0.66,250
1622212139.8846643.jpg,152,804,1,person,0,270,475,451,90.5,237.5,0.00,16.43,21.79,21.24,0.98,0.97,65
1623700998.0933595.png,153,593,1,person,152,161,363,227,33,105.5,12.33,12.69,19.05,15.07,0.94,0.88,180
1623700998.0933595.png,153,596,1,person,162,563,329,632,34.5,83.5,12.73,23.73,18.14,25.14,0.92,0.85,240
1622212351.6211612.jpg,153,805,1,person,0,441,406,559,59,203,0.00,21.00,20.15,23.64,0.95,0.91,95
1623700875.363481.png,154,597,1,person,96,466,407,602,68,155.5,9.80,21.59,20.17,24.54,0.97,0.94,120
1622212205.1127276.jpg,154,810,1,person,21,454,412,561,53.5,195.5,4.58,21.31,20.30,23.69,0.93,0.86,140
1623702157.0470364.png,155,601,1,person,235,331,285,350,9.5,25,15.33,18.19,16.88,18.71,0.91,0.83,250
1623702157.0470364.png,155,602,1,person,239,271,283,289,9,22,15.46,16.46,16.82,17.00,0.91,0.82,250
1622212212.5124283.jpg,155,811,1,person,81,220,374,329,54.5,146.5,9.00,14.83,19.34,18.14,0.97,0.94,108
1622212212.5124283.jpg,155,812,1,person,134,446,380,619,86.5,123,11.58,21.12,19.49,24.88,0.96,0.93,130
1622212212.5124283.jpg,155,813,1,person,86,80,380,176,48,147,9.27,8.94,19.49,13.27,0.92,0.85,128
1622212212.5124283.jpg,155,814,1,person,166,408,306,462,27,70,12.88,20.20,17.49,21.49,0.85,0.71,206
1622212212.5124283.jpg,155,815,1,person,156,556,256,589,16.5,50,12.49,23.58,16.00,24.27,0.81,0.65,250
1623700998.8442662.png,156,604,1,person,155,178,362,249,35.5,103.5,12.45,13.34,19.03,15.78,0.95,0.90,180
1623700998.8442662.png,156,606,1,person,169,521,329,593,36,80,13.00,22.83,18.14,24.35,0.92,0.85,240
1623701930.4179647.png,157,610,1,person,240,249,286,269,10,23,15.49,15.78,16.91,16.40,0.88,0.77,250
1623701930.4179647.png,157,611,1,person,237,352,281,366,7,22,15.39,18.76,16.76,19.13,0.86,0.75,250
1622212336.9212027.jpg,157,820,1,person,85,460,470,640,90,192.5,9.22,21.45,21.68,25.30,0.92,0.86,82
1622212336.9212027.jpg,157,822,1,person,168,334,325,374,20,78.5,12.96,18.28,18.03,19.34,0.64,0.41,250
1623700976.9668756.png,158,612,1,person,129,543,353,621,39,112,11.36,23.30,18.79,24.92,0.93,0.87,180
1622212177.6447046.jpg,158,823,1,person,89,297,347,414,58.5,129,9.43,17.23,18.63,20.35,0.94,0.89,140
1622212177.6447046.jpg,158,825,1,person,6,0,470,117,58.5,232,2.45,0.00,21.68,10.82,0.77,0.59,61
1623701907.4042616.png,159,617,1,person,241,279,286,293,7,22.5,15.52,16.70,16.91,17.12,0.84,0.70,250
1623701907.4042616.png,159,618,1,person,239,291,279,303,6,20,15.46,17.06,16.70,17.41,0.83,0.68,250
1622212220.6127386.jpg,159,827,1,person,0,0,445,171,85.5,222.5,0.00,0.00,21.10,13.08,0.98,0.96,105
1623702042.9655473.png,160,620,1,person,215,0,322,49,24.5,53.5,14.66,0.00,17.94,7.00,0.92,0.85,250
1623702042.9655473.png,160,621,1,person,238,368,279,382,7,20.5,15.43,19.18,16.70,19.54,0.87,0.77,250
1623702042.9655473.png,160,623,1,person,243,276,283,288,6,20,15.59,16.61,16.82,16.97,0.81,0.65,250
1622212316.039965.jpg,160,829,1,person,39,365,479,570,102.5,220,6.24,19.10,21.89,23.87,0.95,0.91,64
1622212316.039965.jpg,160,830,1,person,39,0,387,98,49,174,6.24,0.00,19.67,9.90,0.94,0.89,108
1622212316.039965.jpg,160,831,1,person,79,545,341,639,47,131,8.89,23.35,18.47,25.28,0.94,0.89,156
1622212316.039965.jpg,160,832,1,person,125,277,314,367,45,94.5,11.18,16.64,17.72,19.16,0.94,0.88,120
1622212316.039965.jpg,160,834,1,person,71,337,366,435,49,147.5,8.43,18.36,19.13,20.86,0.83,0.69,104
1623701119.7255976.png,161,624,1,person,184,489,314,544,27.5,65,13.56,22.11,17.72,23.32,0.95,0.90,250
1623701119.7255976.png,161,625,1,person,215,165,315,214,24.5,50,14.66,12.85,17.75,14.63,0.94,0.88,250
1622212325.830824.jpg,161,839,1,person,83,335,352,462,63.5,134.5,9.11,18.30,18.76,21.49,0.97,0.94,104
1623700992.8310723.png,162,630,1,person,157,548,329,602,27,86,12.53,23.41,18.14,24.54,0.86,0.74,240
1623701110.544908.png,163,632,1,person,195,345,312,379,17,58.5,13.96,18.57,17.66,19.47,0.90,0.81,250
1623701110.544908.png,163,633,1,person,214,103,319,134,15.5,52.5,14.63,10.15,17.86,11.58,0.88,0.77,250
1622212147.2413077.jpg,163,846,1,person,0,418,479,640,111,239.5,0.00,20.45,21.89,25.30,0.98,0.95,60
1622212147.2413077.jpg,163,847,1,person,137,442,291,478,18,77,11.70,21.02,17.06,21.86,0.66,0.43,240
1622212179.2159417.jpg,164,848,1,person,49,539,206,633,47,78.5,7.00,23.22,14.35,25.16,0.86,0.73,140
1623702042.2113135.png,165,640,1,person,215,0,322,48,24,53.5,14.66,0.00,17.94,6.93,0.92,0.85,250
1623702042.2113135.png,165,642,1,person,238,365,279,381,8,20.5,15.43,19.10,16.70,19.52,0.86,0.74,250
1623702042.2113135.png,165,643,1,person,244,266,281,281,7.5,18.5,15.62,16.31,16.76,16.76,0.79,0.62,250
1623701093.924839.png,166,646,1,person,212,263,312,297,17,50,14.56,16.22,17.66,17.23,0.91,0.82,250
1623701093.924839.png,166,647,1,person,198,313,318,342,14.5,60,14.07,17.69,17.83,18.49,0.78,0.61,250
1623701617.018765.png,167,649,1,person,226,159,305,196,18.5,39.5,15.03,12.61,17.46,14.00,0.93,0.86,250
1623701617.018765.png,167,651,1,person,223,420,288,442,11,32.5,14.93,20.49,16.97,21.02,0.86,0.73,250
1622212209.5569746.jpg,167,851,1,person,121,191,334,267,38,106.5,11.00,13.82,18.28,16.34,0.97,0.93,166
1622212209.5569746.jpg,167,852,1,person,19,449,378,578,64.5,179.5,4.36,21.19,19.44,24.04,0.96,0.93,124
1622212209.5569746.jpg,167,853,1,person,173,346,333,449,51.5,80,13.15,18.60,18.25,21.19,0.92,0.85,172
1622212209.5569746.jpg,167,854,1,person,123,80,340,152,36,108.5,11.09,8.94,18.44,12.33,0.91,0.84,172
1622212209.5569746.jpg,167,855,1,person,184,330,291,364,17,53.5,13.56,18.17,17.06,19.08,0.81,0.66,250
1623702147.5128279.png,168,654,1,person,246,290,281,303,6.5,17.5,15.68,17.03,16.76,17.41,0.87,0.75,250
1623702147.5128279.png,168,655,1,person,243,267,279,279,6,18,15.59,16.34,16.70,16.70,0.85,0.71,250
1622212174.5979166.jpg,168,856,1,person,0,155,476,568,206.5,238,0.00,12.45,21.82,23.83,0.94,0.88,60
1622212174.5979166.jpg,168,857,1,person,197,216,363,290,37,83,14.04,14.70,19.05,17.03,0.87,0.76,140
1622212174.5979166.jpg,168,858,1,person,69,0,357,76,38,144,8.31,0.00,18.89,8.72,0.64,0.42,76
1623702039.1964502.png,169,657,1,person,214,0,322,48,24,54,14.63,0.00,17.94,6.93,0.91,0.83,250
1623702039.1964502.png,169,658,1,person,239,346,280,361,7.5,20.5,15.46,18.60,16.73,19.00,0.89,0.78,250
1622212296.107826.jpg,169,859,1,person,142,161,313,228,33.5,85.5,11.92,12.69,17.69,15.10,0.95,0.90,224
1622212296.107826.jpg,169,860,1,person,106,347,315,418,35.5,104.5,10.30,18.63,17.75,20.45,0.94,0.88,228
1622212296.107826.jpg,169,861,1,person,129,247,307,297,25,89,11.36,15.72,17.52,17.23,0.92,0.84,227
1622212296.107826.jpg,169,862,1,person,155,0,408,115,57.5,126.5,12.45,0.00,20.20,10.72,0.85,0.72,236
1622212296.107826.jpg,169,863,1,person,197,52,268,94,21,35.5,14.04,7.21,16.37,9.70,0.82,0.67,236
1622212296.107826.jpg,169,866,1,person,157,0,254,39,19.5,48.5,12.53,0.00,15.94,6.24,0.65,0.42,76
1623701463.1891232.png,170,660,1,person,224,370,293,400,15,34.5,14.97,19.24,17.12,20.00,0.93,0.87,250
1623701463.1891232.png,170,662,1,person,222,58,317,99,20.5,47.5,14.90,7.62,17.80,9.95,0.92,0.85,250
1622212164.3708966.jpg,170,868,1,person,79,37,370,155,59,145.5,8.89,6.08,19.24,12.45,0.94,0.88,120
1623701917.4200711.png,171,666,1,person,241,252,283,267,7.5,21,15.52,15.87,16.82,16.34,0.87,0.76,250
1623701917.4200711.png,171,667,1,person,235,383,281,406,11.5,23,15.33,19.57,16.76,20.15,0.83,0.69,250
1622212130.2795856.jpg,171,871,1,person,103,83,343,195,56,120,10.15,9.11,18.52,13.96,0.97,0.94,152
1622212130.2795856.jpg,171,872,1,person,111,365,426,635,135,157.5,10.54,19.10,20.64,25.20,0.96,0.93,88
1622212130.2795856.jpg,171,873,1,person,151,461,239,537,38,44,12.29,21.47,15.46,23.17,0.84,0.70,152
1623701795.8509045.png,172,670,1,person,227,375,282,394,9.5,27.5,15.07,19.36,16.79,19.85,0.81,0.66,250
1623701795.8509045.png,172,671,1,person,238,254,288,267,6.5,25,15.43,15.94,16.97,16.34,0.79,0.62,250
1622212314.5211148.jpg,172,876,1,person,67,289,460,466,88.5,196.5,8.19,17.00,21.45,21.59,0.95,0.91,68
1622212314.5211148.jpg,172,877,1,person,0,0,475,265,132.5,237.5,0.00,0.00,21.79,16.28,0.95,0.91,76
1622212314.5211148.jpg,172,878,1,person,135,226,310,302,38,87.5,11.62,15.03,17.61,17.38,0.92,0.84,150
1622212314.5211148.jpg,172,879,1,person,30,467,427,586,59.5,198.5,5.48,21.61,20.66,24.21,0.91,0.82,84
1622212314.5211148.jpg,172,885,1,person,132,205,312,280,37.5,90,11.49,14.32,17.66,16.73,0.57,0.32,150
1623702038.444683.png,173,673,1,person,214,0,322,48,24,54,14.63,0.00,17.94,6.93,0.91,0.83,250
1623702038.444683.png,173,675,1,person,238,337,280,355,9,21,15.43,18.36,16.73,18.84,0.84,0.70,250
1622212304.772667.jpg,173,886,1,person,58,450,357,550,50,149.5,7.62,21.21,18.89,23.45,0.97,0.93,142
1622212304.772667.jpg,173,887,1,person,115,166,342,263,48.5,113.5,10.72,12.88,18.49,16.22,0.96,0.93,142
1622212304.772667.jpg,173,888,1,person,102,2,344,94,46,121,10.10,1.41,18.55,9.70,0.95,0.91,170
1622212304.772667.jpg,173,889,1,person,98,282,336,354,36,119,9.90,16.79,18.33,18.81,0.93,0.87,141
1623701799.8773346.png,174,677,1,person,236,298,286,325,13.5,25,15.36,17.26,16.91,18.03,0.89,0.79,250
1623701799.8773346.png,174,678,1,person,231,330,285,349,9.5,27,15.20,18.17,16.88,18.68,0.87,0.77,250
1622212145.0583239.jpg,174,894,1,person,0,342,476,629,143.5,238,0.00,18.49,21.82,25.08,0.98,0.96,60
1623701435.7746508.png,175,682,1,person,205,467,299,493,13,47,14.32,21.61,17.29,22.20,0.89,0.80,250
1623701435.7746508.png,175,683,1,person,233,265,298,289,12,32.5,15.26,16.28,17.26,17.00,0.85,0.72,250
1622212205.8619962.jpg,175,895,1,person,2,428,434,547,59.5,216,1.41,20.69,20.83,23.39,0.90,0.82,110
1623701578.42488.png,176,684,1,person,228,104,308,135,15.5,40,15.10,10.20,17.55,11.62,0.94,0.89,250
1623701578.42488.png,176,687,1,person,234,250,293,273,11.5,29.5,15.30,15.81,17.12,16.52,0.88,0.78,250
1622212199.9581385.jpg,176,896,1,person,44,252,366,328,38,161,6.63,15.87,19.13,18.11,0.80,0.64,148
1623701089.8856251.png,177,690,1,person,191,406,316,456,25,62.5,13.82,20.15,17.78,21.35,0.92,0.84,250
1622212291.1130905.jpg,177,898,1,person,103,570,296,638,34,96.5,10.15,23.87,17.20,25.26,0.95,0.91,250
1622212291.1130905.jpg,177,899,1,person,128,462,290,518,28,81,11.31,21.49,17.03,22.76,0.94,0.88,250
1622212291.1130905.jpg,177,900,1,person,175,0,350,89,44.5,87.5,13.23,0.00,18.71,9.43,0.93,0.87,250
1622212291.1130905.jpg,177,901,1,person,145,381,294,428,23.5,74.5,12.04,19.52,17.15,20.69,0.91,0.82,155
1622212291.1130905.jpg,177,903,1,person,83,235,337,388,76.5,127,9.11,15.33,18.36,19.70,0.90,0.81,87
1622212291.1130905.jpg,177,905,1,person,86,215,229,282,33.5,71.5,9.27,14.66,15.13,16.79,0.84,0.70,159
1622212291.1130905.jpg,177,907,1,person,160,114,283,159,22.5,61.5,12.65,10.68,16.82,12.61,0.79,0.62,250
1622212291.1130905.jpg,177,908,1,person,173,30,294,83,26.5,60.5,13.15,5.48,17.15,9.11,0.73,0.53,250
1622212291.1130905.jpg,177,909,1,person,151,327,291,387,30,70,12.29,18.08,17.06,19.67,0.67,0.45,250
1623700980.734202.png,178,691,1,person,190,71,346,133,31,78,13.78,8.43,18.60,11.53,0.96,0.92,240
1623701558.5204303.png,179,695,1,person,210,457,295,481,12,42.5,14.49,21.38,17.18,21.93,0.85,0.72,250
1623701558.5204303.png,179,696,1,person,230,291,293,310,9.5,31.5,15.17,17.06,17.12,17.61,0.83,0.69,250
1622212290.383612.jpg,179,913,1,person,106,215,328,307,46,111,10.30,14.66,18.11,17.52,0.97,0.93,180
1622212290.383612.jpg,179,914,1,person,127,508,290,563,27.5,81.5,11.27,22.54,17.03,23.73,0.94,0.88,250
1622212290.383612.jpg,179,915,1,person,180,36,343,145,54.5,81.5,13.42,6.00,18.52,12.04,0.92,0.85,155
1622212290.383612.jpg,179,917,1,person,92,288,335,442,77,121.5,9.59,16.97,18.30,21.02,0.90,0.82,90
1622212290.383612.jpg,179,918,1,person,145,424,294,471,23.5,74.5,12.04,20.59,17.15,21.70,0.89,0.80,250
1622212290.383612.jpg,179,919,1,person,171,111,286,156,22.5,57.5,13.08,10.54,16.91,12.49,0.87,0.76,250
1622212290.383612.jpg,179,921,1,person,181,156,279,207,25.5,49,13.45,12.49,16.70,14.39,0.81,0.65,250
1622212290.383612.jpg,179,925,1,person,110,602,294,639,18.5,92,10.49,24.54,17.15,25.28,0.59,0.34,250
1623701655.9697418.png,180,697,1,person,225,157,306,187,15,40.5,15.00,12.53,17.49,13.67,0.93,0.87,250
1623701655.9697418.png,180,700,1,person,232,279,293,298,9.5,30.5,15.23,16.70,17.12,17.26,0.83,0.70,250
1622212149.407192.jpg,180,926,1,person,0,241,477,539,149,238.5,0.00,15.52,21.84,23.22,0.98,0.96,60
1623701579.1776786.png,181,701,1,person,227,88,310,123,17.5,41.5,15.07,9.38,17.61,11.09,0.95,0.90,250
1623701579.1776786.png,181,703,1,person,234,237,294,260,11.5,30,15.30,15.39,17.15,16.12,0.92,0.84,250
1622212145.7929013.jpg,181,927,1,person,0,419,479,640,110.5,239.5,0.00,20.47,21.89,25.30,0.98,0.95,60
1622212145.7929013.jpg,181,928,1,person,147,444,292,480,18,72.5,12.12,21.07,17.09,21.91,0.72,0.51,240
1623702035.428959.png,182,707,1,person,240,322,279,336,7,19.5,15.49,17.94,16.70,18.33,0.88,0.78,250
1623702035.428959.png,182,708,1,person,243,253,283,266,6.5,20,15.59,15.91,16.82,16.31,0.82,0.68,250
1622212116.65278.jpg,182,929,1,person,133,503,352,612,54.5,109.5,11.53,22.43,18.76,24.74,0.94,0.89,156
1622212116.65278.jpg,182,930,1,person,179,279,315,368,44.5,68,13.38,16.70,17.75,19.18,0.93,0.87,188
1622212116.65278.jpg,182,932,1,person,116,488,303,549,30.5,93.5,10.77,22.09,17.41,23.43,0.84,0.70,168
1622212116.65278.jpg,182,933,1,person,182,346,274,394,24,46,13.49,18.60,16.55,19.85,0.84,0.70,250
1622212116.65278.jpg,182,936,1,person,117,146,169,166,10,26,10.82,12.08,13.00,12.88,0.59,0.35,250
1623701001.1106727.png,183,709,1,person,154,249,357,327,39,101.5,12.41,15.78,18.89,18.08,0.95,0.91,180
1623701001.1106727.png,183,712,1,person,177,434,328,478,22,75.5,13.30,20.83,18.11,21.86,0.91,0.83,240
1622212313.7645211.jpg,183,938,1,person,0,191,479,450,129.5,239.5,0.00,13.82,21.89,21.21,0.96,0.93,60
1622212313.7645211.jpg,183,939,1,person,81,494,358,598,52,138.5,9.00,22.23,18.92,24.45,0.95,0.91,130
1622212313.7645211.jpg,183,940,1,person,139,189,308,251,31,84.5,11.79,13.75,17.55,15.84,0.90,0.81,138
1622212313.7645211.jpg,183,941,1,person,68,389,387,516,63.5,159.5,8.25,19.72,19.67,22.72,0.89,0.79,108
1622212313.7645211.jpg,183,944,1,person,117,382,231,432,25,57,10.82,19.54,15.20,20.78,0.69,0.48,76
1623701439.6214614.png,184,713,1,person,206,442,299,492,25,46.5,14.35,21.02,17.29,22.18,0.94,0.89,250
1623701439.6214614.png,184,716,1,person,227,315,293,340,12.5,33,15.07,17.75,17.12,18.44,0.90,0.80,250
1622212324.299162.jpg,184,950,1,person,0,330,479,640,155,239.5,0.00,18.17,21.89,25.30,0.95,0.90,60
1623701109.0407631.png,185,717,1,person,214,132,318,168,18,52,14.63,11.49,17.83,12.96,0.94,0.88,250
1623701109.0407631.png,185,718,1,person,200,283,317,330,23.5,58.5,14.14,16.82,17.80,18.17,0.93,0.87,250
1622212210.2859938.jpg,185,954,1,person,166,411,339,528,58.5,86.5,12.88,20.27,18.41,22.98,0.93,0.87,156
1622212210.2859938.jpg,185,955,1,person,115,249,340,322,36.5,112.5,10.72,15.78,18.44,17.94,0.93,0.87,150
1622212210.2859938.jpg,185,956,1,person,121,136,342,204,34,110.5,11.00,11.66,18.49,14.28,0.92,0.85,156
1622212210.2859938.jpg,185,957,1,person,0,535,399,639,52,199.5,0.00,23.13,19.97,25.28,0.89,0.79,108
1622212210.2859938.jpg,185,958,1,person,177,389,292,425,18,57.5,13.30,19.72,17.09,20.62,0.82,0.67,246
1622212210.2859938.jpg,185,959,1,person,167,522,260,547,12.5,46.5,12.92,22.85,16.12,23.39,0.68,0.47,250
1623700870.1006696.png,186,721,1,person,105,434,409,552,59,152,10.25,20.83,20.22,23.49,0.96,0.92,120
1622212176.8718822.jpg,186,961,1,person,90,310,353,390,40,131.5,9.49,17.61,18.79,19.75,0.93,0.87,140
1622212176.8718822.jpg,186,962,1,person,0,0,476,164,82,238,0.00,0.00,21.82,12.81,0.92,0.84,62
1623701645.8120296.png,187,724,1,person,224,188,304,218,15,40,14.97,13.71,17.44,14.76,0.94,0.88,250
1623701645.8120296.png,187,727,1,person,225,397,289,419,11,32,15.00,19.92,17.00,20.47,0.90,0.82,250
1622212355.3548238.jpg,187,964,1,person,0,223,480,377,77,240,0.00,14.93,21.91,19.42,0.95,0.90,60
1623702170.2868488.png,188,728,1,person,194,377,320,424,23.5,63,13.93,19.42,17.89,20.59,0.95,0.90,240
1623702170.2868488.png,188,729,1,person,214,262,303,294,16,44.5,14.63,16.19,17.41,17.15,0.93,0.87,250
1622212301.8632767.jpg,188,965,1,person,79,358,342,441,41.5,131.5,8.89,18.92,18.49,21.00,0.95,0.91,162
1622212301.8632767.jpg,188,966,1,person,115,212,329,280,34,107,10.72,14.56,18.14,16.73,0.95,0.90,165
1622212301.8632767.jpg,188,967,1,person,130,103,337,189,43,103.5,11.40,10.15,18.36,13.75,0.95,0.90,178
